ERBB4	GATA3	0.999999999926114	0.999155042429982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1450381679389313	0.2824427480916031	7.013118423448632e-09	6.631120286691596	11.739658674908663	0	0	0	0	0	0	0	0	0	0	0	1
GPS2	MEN1	0.999999856969106	0.983967017865323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5534351145038168	0.20038167938931298	0.0006464458607544469	6.515498342867393	4.051699255419628	0	0	0	0	0	0	0	0	0	0	0	1
JAK1	MEN1	-0.999989292283151	0.976190935204642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.20610687022900764	0.20038167938931298	3.190514971928594e-06	7.642990604941268	4.051699255419628	0	0	0	0	0	0	0	0	0	0	0	1
LIFR	OR6A2	0.257268750583746	0.381022620715813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24618320610687022	0.23473282442748092	3.543478672398842e-05	3.8410555144990672	6.963082148010649	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K1	AKAP9	0.999999994068093	0.987816265729912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38740458015267176	0.2385496183206107	7.996898566469998e-05	9.147951592072161	2.421426248551875	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K1	FANCA	-0.999950186444008	0.964126796211626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38740458015267176	0.7137404580152672	0.40858054746019856	9.147951592072161	7.079141294004401	0	0	0	0	0	0	0	0	0	0	0	1
MYH9	NCOR2	0.999993686459617	0.953907220105494	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3797709923664122	0.22519083969465647	0.1428355916041639	2.277311798162764	5.390874995763144	0	0	0	0	0	0	0	0	0	0	0	1
PIK3R1	ZFP36L1	0.999999354062381	0.947561688944734	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.3110687022900763	0.29961832061068705	1.157192959863946e-15	19.02925588946643	15.829842752552894	0	0	0	0	0	0	0	0	0	0	0	1
USP9X	PTEN	0.999995036484144	0.939505517592162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.28435114503816794	0.22519083969465647	1.2844743029919341e-09	10.615828863143191	11.047879926336542	0	0	0	0	0	0	0	0	0	0	0	1
OR6A2	LIFR	0.257281415219864	0.381029142170807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23473282442748092	0.24618320610687022	3.543478672398842e-05	6.963082148010649	3.8410555144990672	0	0	0	0	0	0	0	0	0	0	0	1
